Date,Comment,catagory,User
2018-10-12 11:43:08,今天妈妈帮我拿的快递，拆开看了后，感觉真心超级喜欢，超级划算~性价比也很高！朋友们都说我买的超值，都想买这个呢，已经推荐给好朋友了，哈哈，下次还会来购买....还在犹豫的朋友赶快下手，良心推荐哦！这次做活动也非常划得来~~性价比很不错。物流方面呢，卖家发货速度也很快的，，服务也很到位，速度快 ~服务好！以前也买过这个，但是真心没有这次买的好，这次买的真心赚到了，哈哈！下次一定还来这家店铺！好评！好评~~ 店家太贴心了，价格还实惠，这么便宜买这么好的一个箱子，真的是赚到了。,尺寸:26寸;颜色分类:复古镜面铝框-玫瑰金,['花***5']
Date,Comment,catagory,User
2018-09-28 16:15:54,哦哦，有点激动，收到这个箱子，惊呆了，太符合我的要求了，颜色漂亮，款式也很复古，结构很稳，因为我坐上试了一下，满意，内托也可以，我一直在纠结买多大的，现在这个是22寸的，还想再买个20寸的，实在是很喜欢，这个月我已经买了两个了，再买就第三个了，我是不是要疯了，买旅行箱买上瘾了，很多朋友是说我就是个购物狂，没办法，对于自己喜欢的东西总是忍不住想要拥有,尺寸:22寸;颜色分类:复古镜面铝框-墨竹绿,['1***y']
2018-10-07 23:19:26,行李箱非常棒，我选了很百搭的银色，客服凯特琳服务非常棒哦，肯定是个漂亮温柔的小姐姐，好评好评,尺寸:24寸;颜色分类:复古镜面铝框-星空银,['夏***2']
2018-10-08 12:57:23,觉得不错，价位合适，准备出去玩用，期待它带给我愉快的假日旅行,尺寸:24寸;颜色分类:复古镜面铝框-墨竹绿,['t***2']
2018-10-10 10:48:51,箱子收到了，一直没有评价，就想用用在评价，箱子是在十月一之前回来的，很及时，质量还不错，没有失望！！,尺寸:22寸;颜色分类:防刮拉链-尊贵黑,['t***墨']
2018-10-08 16:04:16,很不错，物有所值，24的一般够大部分人用了！第二天就到，物流也很给力。,尺寸:24寸;颜色分类:复古镜面铝框-耀目黑,['海***森']
2018-10-11 20:46:16,拿到快递我就知道坏了，简直轻的吓人，打开快递，当时就把我气毁了，真的就是买家秀，都是刷出来的，标准地摊货，在集市卖三十我都不要，就跟包那么软，别说装东西了，用手提着都乱晃，跟要碎了是的，还能做个八十斤人没问题，你卖家吹牛不脸红吗，两斤苹果放皮箱盖上就能把皮箱压碎，从来没见过那么薄的皮箱，轮子拉一次就得磨坏了，就跟气皮是的，能当轮子滚吗，卖完东西甩大鞋，让我爱怎么怎么着，我退货还得请假，还得跑镇上。还得邮费，车费，真的就当花钱买教训了！,尺寸:20寸;颜色分类:防刮拉链-星空银,['刘***7']
2018-10-12 22:01:08,之前犹豫了好久才下单，收到货后果然没有让我失望，质量不错，箱子轻而结实，还送了个化妆箱。,尺寸:24寸;颜色分类:复古镜面铝框-玫瑰金,['梅***海']
2018-09-26 17:14:54,箱子很帅很好看这颜色无敌 发货超爱了 下次买箱子还来！,尺寸:20寸;颜色分类:复古镜面拉链-深河蓝,['t***0']
2018-10-12 20:18:24,很满意，比实体店优惠，质量也好，真心不错，值得信赖,尺寸:24寸;颜色分类:复古镜面铝框-深河蓝,['t***2']
2018-10-12 09:26:26,质量还不错，孩子用差不多，再买大一号会更好,尺寸:20寸;颜色分类:防刮拉链-星空银,['川***阳']
2018-09-24 10:37:14,此用户没有填写评论!,尺寸:24寸;颜色分类:复古镜面铝框-星空银,['羊***4']
2018-10-07 10:56:57,这个密码箱很好包装也不错，蛮给力的，没有破损，下次在来看看,尺寸:26寸;颜色分类:防刮拉链-星空银,['t***4']
2018-09-01 20:38:34,此用户没有填写评论!,尺寸:29寸;颜色分类:防刮铝框-耀目黑,['龙***买']
Date,Comment,catagory,User
2018-10-08 18:57:23,还可以，颜色我喜欢，还送了防尘套和贴纸，就是快递有点慢。,尺寸:20寸;颜色分类:防刮铝框-玫瑰金,['梁***1']
2018-09-30 18:31:51,此用户没有填写评论!,尺寸:24寸;颜色分类:防刮拉链-玫瑰金,['秦***8']
2018-10-04 21:55:59,箱子的质量很好，十一一家四口出去旅游派上用场了，26寸的刚刚好,尺寸:26寸;颜色分类:复古镜面拉链-墨竹绿,['l***睿']
2018-09-27 21:13:47,行李箱收到啦，特别快。款式很棒！,尺寸:20寸;颜色分类:复古镜面铝框-墨竹绿,['兰***化']
2018-10-10 12:43:21,箱子还不错，大小也合适，推荐这家店铺！给个五星好评吧！,尺寸:20寸;颜色分类:防刮拉链-深河蓝,['贝***好']
2018-10-07 12:18:15,红色的箱子，很洋气。买了贴纸装饰了一下，感觉挺酷的。感觉会万众瞩目，哈哈哈。,尺寸:22寸;颜色分类:复古镜面铝框-魅惑红,['环***豹']
2018-10-02 21:37:40,此用户没有填写评论!,尺寸:29寸;颜色分类:复古镜面拉链-耀目黑,['土***糖']
Date,Comment,catagory,User
2018-10-11 08:40:44,箱子挺好我买的是28寸银色的轻巧大方，外观高大上，滑轮转向很顺畅。除了有点味道，放太阳底下晒两天，现在没有了。还没使用，具体使用后再来最追评。,尺寸:20寸;颜色分类:复古镜面拉链-星空银,['y***生']
2018-10-12 20:00:47,挺划算的啊，而且箱子还算结实，反正坐上去感觉还算稳，这个价算值了，目前暂时能看到的缺点大概就是空箱子的话有点吵，如果往里面塞满行李的话应该、可能会好好多,尺寸:20寸;颜色分类:防刮铝框-星空银,['猫***屋']
2018-10-09 20:37:04,emmm&hellip;&hellip;给我妈买的、已经她被带出去用了没有拍箱子照片、由于没撕薄膜所以看起来没店铺图那么镜面、但没色差、质量方面不是很懂、需要等旅游完带回来再考证,尺寸:22寸;颜色分类:复古镜面铝框-墨竹绿,['t***1']
2018-09-30 10:12:41,此用户没有填写评论!,尺寸:24寸;颜色分类:防刮铝框-玫瑰金,['t***1']
2018-10-09 15:48:51,东西很好，坐在上面完全没有问题，颜色也很亮，客服人也很好，给我很耐心得解决了问题。,尺寸:26寸;颜色分类:复古镜面铝框-耀目黑,['木***3']
2018-10-08 06:24:53,真的特别好 质量超好 很划得来 而且还可以坐在箱子上,尺寸:20寸;颜色分类:防刮铝框-玫瑰金,['陈***5']
2018-10-07 14:38:53,不错，箱子好看，挺结实的，好,尺寸:26寸;颜色分类:复古镜面拉链-耀目黑,['t***3']
2018-10-05 19:17:16,此用户没有填写评论!,尺寸:26寸;颜色分类:防刮拉链-星空银,['沐***言']
2018-10-09 20:31:23,此用户没有填写评论!,尺寸:24寸;颜色分类:防刮拉链-尊贵黑,['h***v']
2018-09-14 17:32:30,货品收到了 十分满意 没有破损 也比较安全 开始不会用锁 给锁死了 店家耐心帮忙 哈哈完美的解决了我的问题 空间也够大，装的东西挺多的。刚好买的时候有活动，价格上来说捡了个便宜，头一次用，希望能用的长久。卖家加油,尺寸:29寸;颜色分类:防刮拉链-星空银,['胡***1']
2018-09-09 12:36:48,此用户没有填写评论!,尺寸:24寸;颜色分类:防刮铝框-星空银,['纯***们']
2018-10-08 19:34:49,。东西收到了，物流也很快的，箱子比以前买的更划算。下次再来买。,尺寸:22寸;颜色分类:复古镜面拉链-深河蓝,['和***你']
2018-10-11 17:04:07,箱子因为太新了，所以密码锁出现点小情况，客服态度是挺好的，但是太笨了，听不懂我说的状况，点名批评下那个叫凯特琳的客服，另一位客服耐心好态度的解决了我的问题，谢谢那个兰陵王的客服。箱子挺好的我还是挺满意的。,尺寸:26寸;颜色分类:防刮拉链-尊贵黑,['虞***人']
2018-10-04 19:46:06,20寸复古铝框行李箱～ 款式特别喜欢～ 质量看起来还可以～ 说明上说可以承重50公斤～ 大胆的踩上去试了下～ 没问题,尺寸:20寸;颜色分类:复古镜面铝框-星空银,['董***9']
2018-10-07 12:07:31,箱子真的超级喜欢  紫色真的非常nice,尺寸:24寸;颜色分类:防刮拉链-水晶紫,['乡***浪']
2018-09-29 19:58:14,很好的箱子，质量不错！款式也喜欢！好评,尺寸:24寸;颜色分类:防刮铝框-耀目黑,['东***如']
2018-10-09 12:33:21,性价比很高的一款箱子，因为要的急，卖家很给力，隔天就收到了，谢谢,尺寸:20寸;颜色分类:复古镜面拉链-耀目黑,['2***秀']
2018-10-10 19:30:32,颜色跟图片一样，尺寸也正合适，可以买。,尺寸:26寸;颜色分类:复古镜面拉链-深河蓝,['t***7']
2018-10-08 19:43:39,首先来说，做为一个小男孩，买一个玫瑰金的实在太粉了，不过箱子确实挺好看，颜色明亮，质感很好，质量也很好，坐上一个成人一点问题没有，轮子360度旋转，流畅噪音小，做工也精细，22寸的旅行正合适，很满意的一次够物,尺寸:22寸;颜色分类:防刮铝框-玫瑰金,['想***待']
Date,Comment,catagory,User
2018-09-04 19:31:04,此用户没有填写评论!,尺寸:24寸;颜色分类:防刮拉链-尊贵黑,['孤***子']
2018-09-16 20:31:49,此用户没有填写评论!,尺寸:22寸;颜色分类:复古镜面铝框-耀目黑,['梦***0']
2018-10-08 11:40:19,看起来很满意，外观大气上档次，只是感觉有点薄，不知道结不结实，等用过后再来评,尺寸:24寸;颜色分类:防刮铝框-玫瑰金,['醒***喻']
2018-09-20 20:42:13,质量可以，大小合适，容量大足够我用的，装的东西挺多的啊，拉杆和轮子用起来都很顺滑性价比蛮高的。材质很棒。承重力很好，箱子很轻巧，我已经推荐给好友啦！总之物有所值很满意~~哈哈哈哈哈哈哈,尺寸:22寸;颜色分类:防刮铝框-耀目黑,['纯***9']
2018-09-01 21:59:19,此用户没有填写评论!,尺寸:26寸;颜色分类:复古镜面铝框-星空银,['此***8']
2018-10-11 20:22:41,第一次买，感觉还不错，价钱也便宜，长的还好看，质量目前为止没发现问题,尺寸:24寸;颜色分类:复古镜面铝框-墨竹绿,['1***d']
2018-10-12 10:33:11,便宜，还很好看，客服的服务特别特别的好，非常喜欢，以后会常来的,尺寸:24寸;颜色分类:防刮拉链-玫瑰金,['彼***望']
2018-10-03 08:14:56,朋友们都觉得买的挺值得,尺寸:24寸;颜色分类:防刮铝框-玫瑰金,['晚***了']
2018-09-20 18:07:58,箱子收到啦，对比了很多家，最终选择了这个，物流很快，描述的图片上的和现实的一样，性价比高，轮子很顺滑，特别结实，刚回家就迫不及待的装了东西。  容量大，外形美观高大上，喜欢的可以下手了，质量不错物流也是很快了呢???非常满意的一次购物，用后再追加。,尺寸:29寸;颜色分类:复古镜面铝框-耀目黑,['f***g']
2018-09-15 19:03:50,此用户没有填写评论!,尺寸:26寸;颜色分类:复古镜面拉链-星空银,['燕***林']
2018-10-01 16:22:03,此用户没有填写评论!,尺寸:20寸;颜色分类:复古镜面拉链-玫瑰金,['肖***9']
2018-09-21 14:54:44,此用户没有填写评论!,尺寸:24寸;颜色分类:复古镜面铝框-玫瑰金,['爱***哒']
2018-10-09 08:47:19,宝贝收到了，很满意，很满意，客服也很热情，很热情，推荐的尺码很标准，很标准，有问题，客服很耐心的解答，耐心解答，孩子拉着转了一圈，，大小刚好，走了一圈，觉得很舒服，不卡伦，，没有噪音，，而且走路很轻，没有很大的噪音，总之是非常满意的一次购物，有需要的亲们，可以放心购买，不用担心自己不会选尺码，选大小，客服美眉都会很热情的为大家解答的！！！,尺寸:26寸;颜色分类:复古镜面拉链-墨竹绿,['购***1']
2018-09-20 15:23:07,嗖【薇】*【信】*【公】-*【众】*【号】【人人搜券】，排名在最上面那个，抢倦买的，东西回来了，怎么说了，非常非常的好，女朋友也挺开心的，啊哈哈哈哈哈哈反正特别特别值，物美价廉吧，到店里买这个最起码也得五六百吧，真心不错的，这次买到好东西了，高兴，客服也特别好,尺寸:26寸;颜色分类:复古镜面铝框-深河蓝,['k***8']
2018-09-30 12:25:44,此用户没有填写评论!,尺寸:20寸;颜色分类:复古镜面铝框-耀目黑,['颧***2']
2018-10-09 20:04:18,速度很快，第二天就到了，没想到24寸的这么大，客服兰陵王态度超棒，出去旅游，这个旅行箱妥妥的，晚上拍的，实物更好看,尺寸:24寸;颜色分类:防刮铝框-玫瑰金,['苏***1']
2018-10-04 14:31:04,虽说快递员没给我联系就直接把商品放物业公司了，但是我们这里下雨很多天，箱子的外观纸箱一点都没有打湿～看得出，快递师傅还是很用心啊，谢谢！  箱子大气，美观，有很小的部分有轻微的划痕，但不影响我看见箱子的喜悦心情。这个价位还是性价比很高的，满意，给足五星好评！,尺寸:26寸;颜色分类:防刮铝框-墨竹绿,['天***蝎']
2018-09-30 17:03:02,此用户没有填写评论!,尺寸:26寸;颜色分类:防刮铝框-墨竹绿,['张***士']
2018-09-02 11:07:31,此用户没有填写评论!,尺寸:20寸;颜色分类:防刮拉链-魅惑红,['噜***噜']
Date,Comment,catagory,User
2018-09-14 19:06:44,昨天下午收到行李箱了，宝贝收到了 外观很漂亮，箱子很轻，但质感很好，轮子也很好用，感觉比较扎实，很不错，包装很完整 宝贝颜色很正 很漂亮 质量很好 里面做工很精细。密码锁也很简单就能学会，还有怎么改密码的图片，很细心了哈，四只脚活动起来很灵活,尺寸:29寸;颜色分类:防刮拉链-尊贵黑,['x***哈']
2018-10-10 23:00:13,箱子很好，尺寸合适，上面还可以坐人，快递隔天就送到了，非常赞，总之很满意就是了,尺寸:24寸;颜色分类:复古镜面铝框-星空银,['t***4']
2018-09-12 10:42:19,此用户没有填写评论!,尺寸:26寸;颜色分类:防刮铝框-耀目黑,['r***n']
Date,Comment,catagory,User
2018-09-16 21:15:56,此用户没有填写评论!,尺寸:24寸;颜色分类:防刮拉链-星空银,['a***0']
2018-10-05 11:50:24,箱子颜色漂亮极了。无论外型还是内里，做工都很精细，万向轮更是360度无死角！,尺寸:20寸;颜色分类:防刮铝框-玫瑰金,['t***6']
2018-10-12 23:07:39,箱子很适合，不款式还是颜色都很适合，非常的喜欢，使用了没发现有问题，拉杆很稳固，拖拉起来也很轻松，箱子也没什么味道，容量的话对自己来说还是够用的，装了不少东西，轮子是最好的，质量特别好，拉动起来很顺溜,尺寸:26寸;颜色分类:防刮拉链-墨竹绿,['z***7']
